full_name,date_of_birth,time_of_birth,place_of_birth,astrosage_url,accuracy_rating,data_source,sun_sign,sun_degree,sun_house,sun_retrograde,moon_sign,moon_degree,moon_house,moon_retrograde,mars_sign,mars_degree,mars_house,mars_retrograde,mercury_sign,mercury_degree,mercury_house,mercury_retrograde,jupiter_sign,jupiter_degree,jupiter_house,jupiter_retrograde,venus_sign,venus_degree,venus_house,venus_retrograde,saturn_sign,saturn_degree,saturn_house,saturn_retrograde,uranus_sign,uranus_degree,uranus_house,uranus_retrograde,neptune_sign,neptune_degree,neptune_house,neptune_retrograde,rahu_sign,rahu_degree,rahu_house,rahu_retrograde,ketu_sign,ketu_degree,ketu_house,ketu_retrograde,latitude,longitude,timezone
Priyamani,"June 04, 1984",12:00:00,Palakkad,https://www.astrosage.com/celebrity-horoscope/priyamani-horoscope.asp,Dirty Data,Unknown,Taurus,20.18246860597145,10,False,Cancer,18.14229915704233,12,False,Libra,19.69736356795309,3,True,Taurus,0.4836726954430368,10,False,Sagittarius,17.447441812700447,5,True,Taurus,17.00399367595395,10,False,Libra,17.23944940403888,3,True,Scorpio,17.83410415549423,4,True,Sagittarius,6.863112989304909,5,True,Taurus,12.671167228712456,10,True,Scorpio,12.671167228712449,4,True,10.7873692,76.4742172,5.5
Jean Arthur,"October 17, 1900",12:00:00,New york,https://www.astrosage.com/celebrity-horoscope/jean-arthur-horoscope.asp,Dirty Data,Dirty Data,Libra,1.3897324937278484,11,False,Cancer,27.549849565721143,8,False,Cancer,19.479204597978736,8,False,Libra,22.356795787602607,11,False,Scorpio,17.12074251603906,12,False,Leo,17.68828638998164,9,False,Sagittarius,7.558338263982023,1,False,Scorpio,17.49602298011888,12,False,Gemini,6.723786483922865,7,True,Scorpio,11.343678264703698,12,True,Taurus,11.343678264703726,6,True,40.7127281,-74.0060152,-5.0
Bess Armstrong,"December 11, 1953",12:00:00,Baltimore,https://www.astrosage.com/celebrity-horoscope/bess-armstrong-horoscope.asp,Dirty Data,Dirty Data,Scorpio,26.16071498995745,10,False,Aquarius,0.5906850048723982,1,False,Libra,1.4714885886402556,9,False,Scorpio,8.30841984309788,10,False,Taurus,28.45230659627644,4,True,Scorpio,14.356697648257722,10,False,Libra,12.481995503644557,9,False,Gemini,29.09818777345949,5,True,Libra,2.2402367339361438,9,False,Capricorn,2.6083878652777344,12,True,Cancer,2.6083878652777344,6,True,39.2908816,-76.610759,-5.0
Nancy Allen,"June 24, 1950",12:00:00,New york,https://www.astrosage.com/celebrity-horoscope/nancy-allen-horoscope.asp,Dirty Data,Dirty Data,Gemini,9.434180819741982,10,False,Virgo,28.891334460664662,1,False,Virgo,12.01534715931868,1,False,Taurus,21.709306218980394,9,False,Aquarius,14.27842782034179,6,False,Taurus,3.62189501432092,9,False,Leo,20.77746754758303,12,False,Gemini,11.864069107818535,10,False,Virgo,21.411694206895987,1,True,Pisces,9.69633316772888,7,True,Virgo,9.69633316772888,1,True,40.7127281,-74.0060152,-5.0
Jean Acker,"October 23, 1893",12:00:00,New Jersey,https://www.astrosage.com/celebrity-horoscope/jean-acker-horoscope.asp,Dirty Data,Dirty Data,Libra,8.153768194834328,11,False,Pisces,16.781721534429437,4,False,Virgo,21.45480970964067,10,False,Libra,28.197978265517666,11,False,Taurus,7.234181988514862,6,True,Scorpio,21.05776293584742,12,False,Virgo,25.235003951388165,10,False,Libra,18.024460729126677,11,False,Taurus,20.81766931812897,6,True,Pisces,26.47356139989432,4,True,Virgo,26.47356139989438,10,True,40.0757384,-74.4041622,-5.0
Jillian Armenante,"July 5, 1968",12:00:00,New Jersey,https://www.astrosage.com/celebrity-horoscope/jillian-armenante-horoscope.asp,Dirty Data,Dirty Data,Gemini,20.285438768685356,10,False,Libra,18.89148918211336,2,False,Gemini,16.269741532838026,10,False,Gemini,1.0521608231982071,10,False,Leo,9.757006729784138,12,False,Gemini,24.49154164771876,10,False,Aries,1.2469627997778654,8,False,Virgo,2.154709864338855,1,False,Scorpio,0.5814955368583696,3,True,Pisces,20.690684934759982,7,True,Virgo,20.69068493475993,1,True,40.0757384,-74.4041622,-5.0
Amy Acker,"December 5, 1976",12:00:00,Dallas,https://www.astrosage.com/celebrity-horoscope/amy-acker-horoscope.asp,Dirty Data,Dirty Data,Scorpio,20.207575804968545,10,False,Taurus,9.126287929852545,4,False,Scorpio,17.091322416331053,10,False,Sagittarius,5.506317651303874,11,False,Taurus,0.3091137635197967,4,True,Capricorn,1.9823831182785057,12,False,Cancer,23.28176579452392,6,True,Libra,16.102149701776597,9,False,Scorpio,20.150866286438315,10,False,Libra,7.737956612446055,9,True,Aries,7.737956612446055,3,True,32.7762719,-96.7968559,-6.0
Ashley Argota,"January 9, 1993",12:00:00,California,https://www.astrosage.com/celebrity-horoscope/ashley-argota-horoscope.asp,Dirty Data,Dirty Data,Sagittarius,25.822450193003533,9,False,Cancer,13.744608537435752,4,False,Gemini,23.150939664874443,3,True,Sagittarius,17.400410204341085,9,False,Virgo,20.35526335231032,6,False,Aquarius,12.593290226744898,11,False,Capricorn,23.54358983334072,10,False,Sagittarius,24.42953954183912,9,False,Sagittarius,24.92541359492964,9,False,Scorpio,26.1934151754333,8,True,Taurus,26.1934151754333,2,True,36.7014631,-118.755997,-8.0
Krista Allen,"April 5, 1971",12:00:00,Ventura,https://www.astrosage.com/celebrity-horoscope/krista-allen-horoscope.asp,Dirty Data,Dirty Data,Pisces,21.926993946862183,9,False,Cancer,27.526592325043296,1,False,Sagittarius,21.04626881755388,6,False,Aries,9.455548963054436,10,False,Scorpio,12.719479777501649,5,True,Aquarius,15.180411491843929,8,False,Aries,27.30302227411114,10,False,Virgo,17.90539078472733,3,True,Scorpio,9.356520641358344,5,True,Capricorn,27.480050988953792,7,True,Cancer,27.480050988953792,1,True,34.4458248,-119.0779359,-8.0
Eve Arden,"April 30, 1908",12:00:00,Los angeles,https://www.astrosage.com/celebrity-horoscope/eve-arden-horoscope.asp,Dirty Data,Dirty Data,Aries,17.474918733242824,10,False,Aries,19.810968388124213,10,False,Taurus,23.168036128090577,11,False,Aries,9.540289696942846,10,False,Cancer,12.478251406492433,1,False,Gemini,2.928855383641526,12,False,Pisces,12.48427916156004,9,False,Sagittarius,24.300074957836216,6,True,Gemini,19.903980833574263,12,False,Gemini,15.502780295146678,12,True,Sagittarius,15.502780295146692,6,True,34.0536909,-118.242766,-8.0
Leila Arcieri,"December 18, 1973",06:50:00,San francisco,https://www.astrosage.com/celebrity-horoscope/leila-arcieri-horoscope.asp,Reference,Internet,Sagittarius,3.051870668894537,2,False,Virgo,26.0053204369666,11,False,Aries,4.900009620410834,6,False,Scorpio,21.035496217894547,1,False,Capricorn,18.099953269058005,3,False,Capricorn,13.419803450759956,3,False,Gemini,8.145709582474097,8,True,Libra,3.3801791113800164,12,False,Scorpio,14.372654949445575,1,False,Sagittarius,5.135324103654597,2,True,Gemini,5.135324103654625,8,True,37.7879363,-122.4075201,-8.0
Donzaleigh Abernathy,"August 5, 1957",12:00:00,Montgomery,https://www.astrosage.com/celebrity-horoscope/donzaleigh-abernathy-horoscope.asp,Dirty Data,Dirty Data,Cancer,19.75415869991193,10,False,Scorpio,25.545171980087478,2,False,Leo,5.165841874514214,11,False,Leo,15.903922219426365,11,False,Virgo,6.492749628708765,12,False,Leo,19.566032546992066,11,False,Scorpio,14.4445689545245,2,True,Cancer,14.3907594733397,10,False,Libra,6.723431922151633,1,False,Libra,21.967771376109116,1,True,Aries,21.967771376109116,7,True,32.3777111,-86.3090775,-6.0
Diahnne Abbott,"May 1, 1945",12:00:00,New york,https://www.astrosage.com/celebrity-horoscope/diahnne-abbott-horoscope.asp,Dirty Data,Dirty Data,Aries,17.84918912968823,10,False,Sagittarius,5.529452946272755,6,False,Pisces,6.030119931600154,9,False,Pisces,24.59661898843001,9,False,Leo,24.69581841271653,2,True,Pisces,24.6431575907485,9,True,Gemini,13.53719166431128,12,False,Taurus,18.23449740291856,11,False,Virgo,11.053328967318691,3,True,Gemini,19.321409648733635,12,True,Sagittarius,19.321409648733606,6,True,40.7127281,-74.0060152,-5.0
Christina Applegate,"November 25, 1971",17:45:00,Hollywood,https://www.astrosage.com/celebrity-horoscope/christina-applegate-horoscope.asp,Reference,Internet,Scorpio,9.671941156023223,7,False,Aquarius,14.547355620045266,10,False,Aquarius,17.501422358981984,10,False,Sagittarius,1.39809673432336,8,False,Scorpio,20.789351066345205,7,False,Sagittarius,2.7506498777924837,8,False,Taurus,9.550625564441582,1,True,Virgo,23.348792506566923,5,False,Scorpio,9.345697625958564,7,False,Capricorn,15.067217552543127,9,True,Cancer,15.067217552543127,3,True,34.0980031,-118.329523,-8.0
Caroline Aaron,"August 7, 1952",12:00:00,Richmond,https://www.astrosage.com/celebrity-horoscope/caroline-aaron-horoscope.asp,Dirty Data,Dirty Data,Cancer,21.90083624927132,10,False,Aquarius,18.6552757631942,5,False,Libra,25.60023585070596,1,False,Leo,0.6903637031348069,11,True,Aries,26.04382618694301,7,False,Leo,3.980348212691652,11,False,Virgo,17.651555746033978,12,False,Gemini,22.908306374308467,9,False,Virgo,26.121195702028388,12,False,Capricorn,28.627487822154592,4,True,Cancer,28.627487822154592,10,True,37.5385087,-77.43428,-5.0
Shiri Appleby,"December 7, 1978",12:00:00,Los angeles,https://www.astrosage.com/celebrity-horoscope/shiri-appleby-horoscope.asp,Dirty Data,Dirty Data,Scorpio,21.8046577141246,10,False,Pisces,2.1026924421034323,2,False,Sagittarius,2.743200240383686,11,False,Scorpio,17.22058718519068,10,True,Cancer,15.25979105051961,6,True,Libra,15.416599327948774,9,False,Leo,20.10861297041717,7,False,Libra,24.88134967390627,9,False,Scorpio,24.37164362770031,10,False,Leo,28.943371650147185,7,True,Aquarius,28.943371650147185,1,True,34.0536909,-118.242766,-8.0
Susan Anton,"October 12, 1950",12:00:00,California,https://www.astrosage.com/celebrity-horoscope/susan-anton-horoscope.asp,Dirty Data,Dirty Data,Virgo,25.75165433700002,10,False,Libra,13.350605637087996,11,False,Scorpio,18.852476092324338,12,False,Virgo,12.004999076558365,10,False,Aquarius,4.639161174406468,3,True,Virgo,17.554686988163382,10,False,Virgo,2.7914928590878105,10,False,Gemini,16.31574300301051,7,False,Virgo,23.99248134835571,10,False,Pisces,3.8605826295951142,4,True,Virgo,3.8605826295951142,10,True,36.7014631,-118.755997,-8.0
Sasha Alexander,"May 17, 1973",12:00:00,Los angeles,https://www.astrosage.com/celebrity-horoscope/sasha-alexander-horoscope.asp,Dirty Data,Dirty Data,Taurus,3.267223637504692,10,False,Scorpio,10.141551255670748,4,False,Aquarius,13.296561663636451,7,False,Taurus,0.2058534391923103,10,False,Capricorn,18.36847521699525,6,False,Taurus,13.236893949682887,10,False,Taurus,26.97524816550284,10,False,Virgo,26.109509991237104,2,True,Scorpio,12.840100464625325,4,True,Sagittarius,16.5172043346156,5,True,Gemini,16.5172043346156,11,True,34.0536909,-118.242766,-8.0
Maisie Williams,"April 15, 1997",12:00:00,Bristol,https://www.astrosage.com/celebrity-horoscope/maisie-williams-horoscope.asp,Dirty Data,Dirty Data,Aries,1.5162553095307605,12,False,Cancer,7.752615981739311,3,False,Leo,23.92464088943791,4,True,Aries,15.833074401090707,12,True,Capricorn,23.559402044873025,9,False,Aries,4.778394098897144,12,False,Pisces,18.34395131809714,11,False,Capricorn,14.533251674381404,9,False,Capricorn,6.062247870591818,9,False,Virgo,3.714652640624706,5,True,Pisces,3.714652640624706,11,True,51.4538022,-2.5972985,5.5
Lorde,"November 7, 1996",10:00:00,Auckland,https://www.astrosage.com/celebrity-horoscope/lorde-horoscope.asp,Reference,Internet,Libra,20.91734205405677,11,False,Leo,29.792043567949065,9,False,Leo,10.337806353582296,9,False,Libra,23.891105885393927,11,False,Sagittarius,19.957849472960675,1,False,Virgo,16.335060322833982,10,False,Pisces,7.414241426029491,4,True,Capricorn,7.157638709888602,2,False,Capricorn,1.4344011259872786,2,False,Virgo,12.161359033224954,10,True,Pisces,12.161359033224926,4,True,-36.852095,174.7631803,13.0
Jessica Williams,"July 31, 1989",12:00:00,Los angeles,https://www.astrosage.com/celebrity-horoscope/jessica-williams-horoscope.asp,Dirty Data,Dirty Data,Cancer,14.857777551389574,10,False,Cancer,4.82859156570963,10,False,Leo,4.563838107257027,11,False,Cancer,28.874221911740943,10,False,Gemini,6.457028190889034,9,False,Leo,15.64267804738074,11,False,Sagittarius,14.893757112923282,3,True,Sagittarius,8.26274564927948,3,True,Sagittarius,16.545952579588572,3,True,Aquarius,2.8573772000573854,5,True,Leo,2.8573772000573854,11,True,34.0536909,-118.242766,-8.0
Aulii Cravalho,"November 22, 2000",12:00:00,Hawaii,https://www.astrosage.com/celebrity-horoscope/aulii-cravalho-horoscope.asp,Dirty Data,Dirty Data,Scorpio,7.048362789731982,11,False,Libra,0.9018752062887928,10,False,Virgo,17.68133512486554,9,False,Libra,19.724009949704623,10,False,Taurus,12.990969243374453,5,True,Sagittarius,17.882154053246325,12,False,Taurus,3.3496102467785747,5,True,Capricorn,23.34635721053365,1,False,Capricorn,10.333584221486037,1,False,Gemini,23.889947959336222,6,True,Sagittarius,23.88994795933621,12,True,19.5938015,-155.4283701,-10.0
Finn Wolfhard,"December 23, 2002",23:30:00,Vancouver,https://www.astrosage.com/celebrity-horoscope/finn-wolfhard-horoscope.asp,Reference,Internet,Sagittarius,8.407847614199852,4,False,Leo,3.486836645311527,12,False,Libra,20.71840273152057,2,False,Sagittarius,28.057483905429763,4,False,Cancer,23.57049576314276,11,True,Libra,22.8822235127962,2,False,Gemini,1.1641904965305443,10,True,Aquarius,2.0472064800661656,6,False,Capricorn,15.416387351113316,5,False,Taurus,13.54205272325845,9,True,Scorpio,13.54205272325845,3,True,49.2608724,-123.113952,-8.0
Rachel Brosnahan,"July 12, 1990",12:00:00,Milwaukee,https://www.astrosage.com/celebrity-horoscope/rachel-brosnahan-horoscope.asp,Dirty Data,Dirty Data,Gemini,26.3947755636968,10,False,Aquarius,21.91798487361615,6,False,Aries,6.363425903895087,8,False,Cancer,7.766109303060119,11,False,Gemini,28.20364451396871,10,False,Taurus,27.38775941384941,9,False,Sagittarius,28.438540798919465,4,True,Sagittarius,13.344884861994416,4,True,Sagittarius,19.26590866145148,4,True,Capricorn,14.52655367929566,5,True,Cancer,14.52655367929566,11,True,43.0386475,-87.9090751,-6.0
Ryan Gosling,"November 12, 1980",14:34:00,London,https://www.astrosage.com/celebrity-horoscope/ryan-gosling-horoscope.asp,Reference,Internet,Libra,26.556833225773573,12,False,Sagittarius,17.247366215086686,2,False,Scorpio,29.12376214913732,1,False,Libra,10.398910480702028,12,True,Virgo,9.40747686389622,11,False,Virgo,22.086272947205032,11,False,Virgo,12.46906578072796,11,False,Scorpio,1.9216820569609752,1,False,Scorpio,27.646872728502217,1,False,Cancer,21.555137881747115,9,True,Capricorn,21.5551378817471,3,True,51.5074456,-0.1277653,5.5
Domhnall Gleeson,"May 12, 1983",12:00:00,Dublin,https://www.astrosage.com/celebrity-horoscope/domhnall-gleeson-horoscope.asp,Dirty Data,Dirty Data,Aries,27.3586974099525,11,False,Aries,20.453551181776856,11,False,Taurus,3.0863898377141794,12,False,Aries,28.01807604293388,11,True,Scorpio,14.37439364194958,6,True,Gemini,9.53940913307946,1,False,Libra,5.997390476518518,5,True,Scorpio,14.171007296986318,6,True,Sagittarius,5.180424472158848,7,True,Gemini,3.285066055103897,1,True,Sagittarius,3.285066055103897,7,True,53.3493795,-6.2605593,5.5
Thandie Newton,"November 6, 1972",12:00:00,London,https://www.astrosage.com/celebrity-horoscope/thandie-newton-horoscope.asp,Dirty Data,Dirty Data,Libra,20.46578888546836,1,False,Libra,22.800647801305445,1,False,Libra,0.149405921595445,1,False,Scorpio,13.631217425961864,2,False,Sagittarius,12.414324862310536,3,False,Virgo,14.193303640160336,12,False,Taurus,26.05533324202077,8,True,Virgo,26.787803727915048,12,False,Scorpio,10.72749730770272,2,False,Sagittarius,26.721483832293245,3,True,Gemini,26.721483832293245,9,True,51.5074456,-0.1277653,5.5
Kate Mckinnon,"January 6, 1984",12:00:00,New york,https://www.astrosage.com/celebrity-horoscope/kate-mckinnon-horoscope.asp,Dirty Data,Dirty Data,Sagittarius,21.936382433498068,9,False,Aquarius,0.6390661330761986,11,False,Libra,4.06341831723671,7,False,Sagittarius,8.223762840138932,9,True,Sagittarius,3.554625588124054,9,False,Scorpio,13.154156152409172,8,False,Libra,20.772700314421314,7,False,Scorpio,17.82181584853336,8,False,Sagittarius,5.928673894321179,9,False,Taurus,20.59678731283057,2,True,Scorpio,20.59678731283057,8,True,40.7127281,-74.0060152,-5.0
Robin Wright,"April 8, 1966",12:00:00,Dallas,https://www.astrosage.com/celebrity-horoscope/robin-wright-horoscope.asp,Dirty Data,Dirty Data,Pisces,25.061759784461344,10,False,Scorpio,8.368537907261924,6,False,Pisces,29.77136469643932,10,False,Pisces,0.2678488307403768,10,False,Gemini,2.041518409343197,1,False,Aquarius,8.683264500363919,9,False,Aquarius,29.97428823161073,9,False,Leo,22.94263200642817,3,True,Libra,28.27125565146829,5,True,Taurus,4.088960979397768,12,True,Scorpio,4.088960979397768,6,True,32.7762719,-96.7968559,-6.0
Hailee Steinfeld,"December 11, 1996",17:26:00,California,https://www.astrosage.com/celebrity-horoscope/hailee-steinfeld-horoscope.asp,Reference,Internet,Scorpio,26.488226906282364,6,False,Sagittarius,14.848185753168424,7,False,Leo,27.692531214507028,3,False,Sagittarius,16.378324329817474,7,False,Sagittarius,26.86485576990356,7,False,Libra,29.739840406467493,5,False,Pisces,6.860591091487208,10,False,Capricorn,8.426321998728042,8,False,Capricorn,2.321487442322677,8,False,Virgo,10.296849701376146,4,True,Pisces,10.296849701376118,10,True,36.7014631,-118.755997,-8.0
Subhas Chandra Bose,"January 23, 1897",12:15:41,Cuttack,https://www.astrosage.com/celebrity-horoscope/subhas-chandra-bose-horoscope.asp,Accurate,Kundli Sangraha (Bhat),Capricorn,11.16298856233186,10,False,Virgo,7.561402528359622,6,False,Taurus,19.44114049818924,2,False,Capricorn,9.593059522961198,10,True,Leo,16.490438951449647,5,True,Aquarius,26.32769802208577,11,False,Scorpio,6.639837673798894,8,False,Scorpio,5.92895870298517,8,False,Taurus,25.38783734946982,2,True,Capricorn,23.541564238213937,10,True,Cancer,23.541564238213937,4,True,20.4686,85.8792,5.5
Steve Jobs,"February 24, 1955",19:15:00,San Francisco CA,https://www.astrosage.com/celebrity-horoscope/steve-jobs-horoscope.asp,Reference,Web,Aquarius,12.512438812429425,7,False,Pisces,14.511634621827568,8,False,Aries,5.854790887497936,9,False,Capricorn,21.12603262068308,6,True,Gemini,27.272262008577272,11,True,Sagittarius,27.936174472303662,5,False,Libra,27.92698511546041,3,False,Cancer,0.8992528678335958,12,True,Libra,4.81558937269844,3,True,Sagittarius,9.269251357073529,5,True,Gemini,9.269251357073529,11,True,37.7879363,-122.4075201,-8.0
About Chandrababu Naidu/ Who is Chandrababu Naidu ?,"April 27, 1951",06:30:00,Hyderabad,https://www.astrosage.com/celebrity-horoscope/chandrababu-naidu-horoscope.asp,Dirty Data,Dirty Data,Aries,12.79651764398501,1,False,Sagittarius,23.51856590005906,9,False,Aries,19.099185280812293,1,False,Aries,9.705052540503187,1,True,Pisces,8.026293387942303,12,False,Taurus,20.59545943138606,2,False,Virgo,3.212252335382942,6,True,Gemini,13.045167255188105,3,False,Virgo,24.50214182890295,6,True,Aquarius,23.463099060675745,11,True,Leo,23.463099060675745,5,True,17.360589,78.4740613,5.5
About S. Jaipal Reddy/ Who is S. Jaipal Reddy ?,"January 16, 1942",12:00:00,Madgul,https://www.astrosage.com/celebrity-horoscope/s-jaipal-reddy-horoscope.asp,Dirty Data,Dirty Data,Capricorn,2.4599982487239918,10,False,Sagittarius,23.893369540114406,9,False,Aries,9.119631994927085,1,False,Capricorn,17.737493278705074,10,False,Taurus,19.022613015296272,2,True,Capricorn,27.923684854383797,10,True,Aries,28.63337753476024,1,True,Taurus,3.448683705012705,2,True,Virgo,6.769936689042169,6,True,Leo,22.98806535605496,5,True,Aquarius,22.98806535605496,11,True,16.8505235,78.6889185,5.5
About Sharad Yadav/ Who is Sharad Yadav ?,"July 1, 1947",12:00:00,Narmadapuram,https://www.astrosage.com/celebrity-horoscope/sharad-yadav-horoscope.asp,Dirty Data,Dirty Data,Gemini,15.469981139553212,10,False,Scorpio,21.74727718347341,3,False,Taurus,6.967025909740379,9,False,Cancer,4.006373441936134,11,False,Libra,24.89758841503541,2,True,Taurus,27.99101416432459,9,False,Cancer,14.88651115102938,11,False,Taurus,29.8302858423451,9,False,Virgo,14.942212625208526,1,False,Taurus,7.427871496160918,9,True,Scorpio,7.427871496160918,3,True,22.6002833,77.9269848,5.5
About N.d.tiwari/ Who is N.d.tiwari ?,"October 18, 1925",05:00:00,Nainital,https://www.astrosage.com/celebrity-horoscope/ndtiwari-horoscope.asp,Dirty Data,Dirty Data,Libra,1.253968801964902,2,False,Libra,4.017034852208496,2,False,Virgo,19.651319343234235,1,False,Libra,8.506824160447394,2,False,Sagittarius,22.17212941329177,4,False,Scorpio,14.57808149570161,3,False,Libra,21.481238598035414,2,False,Aquarius,29.512461552419158,6,True,Leo,1.5192676858412997,12,False,Cancer,7.458494227635782,11,True,Capricorn,7.458494227635811,5,True,29.294995,79.4162511,5.5
About Tirath Singh Rawat/ Who is Tirath Singh Rawat ?,"April 9, 1964",12:00:00,Garhwal,https://www.astrosage.com/celebrity-horoscope/tirath-singh-rawat-horoscope.asp,Dirty Data,Dirty Data,Pisces,26.0803525101353,9,False,Aquarius,13.176187804140852,8,False,Pisces,15.024590924517042,9,False,Aries,15.089603013197117,10,False,Aries,5.926038218014517,10,False,Taurus,11.81057677012872,11,False,Aquarius,8.274485894094994,8,False,Leo,13.065734055195293,2,True,Libra,23.83458159041137,4,True,Gemini,12.74555446539631,12,True,Sagittarius,12.74555446539631,6,True,30.25,79.333333,5.5
About Ajay Bhatt/ Who is Ajay Bhatt ?,"May 1, 1961",12:00:00,Ranikhet,https://www.astrosage.com/celebrity-horoscope/ajay-bhatt-horoscope.asp,Dirty Data,Dirty Data,Aries,17.3308762142757,10,False,Libra,23.54264368493571,4,False,Cancer,4.244223303471642,1,False,Aries,16.50636289467883,10,False,Capricorn,12.903455005373589,7,False,Pisces,19.439602081005035,9,True,Capricorn,6.4827966808701945,7,False,Cancer,28.3416772141007,1,False,Libra,16.617883412444286,4,True,Leo,9.659013816038822,2,True,Aquarius,9.65901381603885,8,True,29.6323007,79.4154142,5.5
About Satpal Maharaj/ Who is Satpal Maharaj ?,"September 21, 1951",12:00:00,"Kankhal, Haridwar",https://www.astrosage.com/celebrity-horoscope/satpal-maharaj-horoscope.asp,Dirty Data,Dirty Data,Virgo,4.283480986658674,11,False,Taurus,13.290067875371328,7,False,Cancer,28.28659993628393,9,False,Leo,17.582009539374326,10,False,Pisces,17.534161905124108,5,True,Leo,9.205131549251576,10,True,Virgo,11.28176097278174,11,False,Gemini,20.42461047027608,8,False,Virgo,25.27500735328789,11,False,Aquarius,15.661122449818436,4,True,Leo,15.661122449818436,10,True,29.925974,78.145259,5.5
About Dhan Singh Rawat/ Who is Dhan Singh Rawat ?,"November 7, 1972",12:00:00,Pauri Garhwal,https://www.astrosage.com/celebrity-horoscope/dhan-singh-rawat-horoscope.asp,Dirty Data,Dirty Data,Libra,21.46974514876206,10,False,Scorpio,4.658625450889019,11,False,Libra,0.8072436310702926,10,False,Scorpio,14.558323339346288,11,False,Sagittarius,12.597836330496676,12,False,Virgo,15.40389065003319,9,False,Taurus,25.996025654839062,5,True,Virgo,26.84678452147989,9,False,Scorpio,10.763308922132552,11,False,Sagittarius,26.668491793108785,12,True,Gemini,26.668491793108785,6,True,29.8473168,78.7070479,5.5
Innocent Vincent,"March 4, 1948",12:00:00,Irinjalakkuda,https://www.astrosage.com/celebrity-horoscope/innocent-vincent-horoscope.asp,Dirty Data,Dirty Data,Aquarius,20.47337720354085,10,False,Sagittarius,8.206588229721405,8,False,Cancer,29.03450908776605,3,True,Capricorn,28.424420520216245,9,False,Sagittarius,3.1693443378034942,8,False,Aries,2.23468118006832,12,False,Cancer,24.250781686552813,3,True,Taurus,28.98640199518318,1,False,Virgo,19.23318193763268,5,True,Aries,24.338832188384213,12,True,Libra,24.3388321883842,6,True,10.3815259,76.1748018,5.5
Abhimanyu Singh,"September 20, 1975",12:00:00,Sonepur,https://www.astrosage.com/celebrity-horoscope/abhimanyu-singh-horoscope.asp,Dirty Data,Dirty Data,Virgo,3.1616519206454257,11,False,Pisces,0.7413153639987513,5,False,Taurus,26.513714026742925,7,False,Virgo,28.7013257930864,11,False,Pisces,29.07737723033233,5,True,Leo,2.0004554978135616,10,False,Cancer,6.760299986298833,9,False,Libra,7.102151851245537,12,False,Scorpio,15.73826156772995,1,False,Scorpio,1.1858283996322427,1,True,Taurus,1.1858283996322143,7,True,25.7094769,85.1355218,5.5
Rishi Kapoor,"September 4, 1952",23:10:00,Mumbai,https://www.astrosage.com/celebrity-horoscope/rishi-kapoor-horoscope.asp,Reference,765 Notable Horoscopes,Leo,18.90863749785805,4,False,Aquarius,27.311631563100207,10,False,Scorpio,11.65519763643735,7,False,Leo,2.3469340851431757,4,False,Aries,27.748269343026053,12,False,Virgo,8.513215641140306,5,False,Virgo,20.425407995706053,5,False,Gemini,24.263522512709287,2,False,Virgo,26.8389614603509,5,False,Capricorn,27.142238205970045,9,True,Cancer,27.142238205970045,3,True,19.054999,72.8692035,5.5
Ishaa Koppikar,"September 19, 1976",12:00:00,Mumbai,https://www.astrosage.com/celebrity-horoscope/ishaa-koppikar-horoscope.asp,Dirty Data,Unknown,Virgo,2.9069606940373376,11,False,Cancer,2.774055419933447,9,False,Virgo,23.37745442668276,11,False,Virgo,8.622285406880934,11,True,Taurus,7.672890205059986,7,False,Virgo,27.995129053797054,11,False,Cancer,19.27895119978676,9,False,Libra,11.489239954313518,12,False,Scorpio,17.86222512359859,1,False,Libra,11.843735341740825,12,True,Aries,11.843735341740851,6,True,19.054999,72.8692035,5.5
Amitabh Bachchan,"October 11, 1942",16:00:00,Allahabad,https://www.astrosage.com/celebrity-horoscope/amitabh-bachchan-horoscope.asp,Accurate,Kundli Sangraha (Bhat),Virgo,24.42251318312887,8,False,Libra,10.90710883216434,9,False,Virgo,22.63094143421165,8,False,Virgo,23.607902487345484,8,True,Cancer,0.5414502147951197,6,False,Virgo,15.241558245136815,8,False,Taurus,19.230112280161062,4,True,Taurus,11.134547857678273,4,True,Virgo,7.225786969860536,8,False,Leo,8.77735922725347,7,True,Aquarius,8.777359227253442,1,True,25.4381302,81.8338005,5.5
Manoj Kumar,"July 24, 1937",18:45:00,Abbottabad,https://www.astrosage.com/celebrity-horoscope/manoj-kumar-horoscope.asp,Accurate,Kundli Sangraha (Bhat),Cancer,8.228723415697942,7,False,Capricorn,20.465748078119702,1,False,Scorpio,1.145628436789366,11,False,Cancer,24.88923900074063,7,False,Sagittarius,28.24383782463269,12,True,Taurus,24.59173531176577,5,False,Pisces,12.098823614971025,3,True,Aries,20.423579087185388,4,False,Leo,24.03664803682128,8,False,Scorpio,19.720075352383304,11,True,Taurus,19.720075352383333,5,True,34.1436136,73.2132747,5.0
